sample_id,comparison_operation,official_token_index,official_token,whisper_token_index,whisper_token,critical_token_difference,whisper_start_time_wav_s,whisper_end_time_wav_s,whisper_start_time_source_s,whisper_end_time_source_s,whisper_time_automatic_flags,timestamp_comparison_note
-RfYyzHpjk4$_$11,match,2,get,2,get,False,0.74,1.46,0.74,1.46,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,3,your,3,your,False,1.46,1.62,1.46,1.62,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,4,friends,4,friends,False,1.62,1.8,1.62,1.8,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,5,lined,5,lined,False,1.8,2.08,1.8,2.08,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,6,up,6,up,False,2.08,2.32,2.08,2.32,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,7,get,7,get,False,2.48,2.52,2.48,2.52,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,8,your,8,your,False,2.52,2.7,2.52,2.7,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,9,business,9,business,False,2.7,2.9,2.7,2.9,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,10,colleagues,10,colleagues,False,2.9,3.2,2.9,3.2,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,11,lined,11,lined,False,3.2,3.5,3.2,3.5,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,12,up,12,up,False,3.5,3.72,3.5,3.72,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,13,and,13,and,False,3.72,3.86,3.72,3.86,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,14,have,14,have,False,3.86,4.0,3.86,4.0,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,15,a,15,a,False,4.0,4.12,4.0,4.12,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,16,good,16,good,False,4.12,4.24,4.12,4.24,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$11,match,17,time,17,time,False,4.24,4.5,4.24,4.5,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,1,It's,1,It's,False,0.0,0.64,0.0,0.64,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,2,pretty,2,pretty,False,0.64,0.94,0.64,0.94,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,3,pretty,3,pretty,False,0.94,1.16,0.94,1.16,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,4,easy,4,easy,False,1.16,1.48,1.16,1.48,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,5,to,5,to,False,1.48,1.66,1.48,1.66,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,6,do,6,do,False,1.66,1.86,1.66,1.86,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,7,but,7,but,False,1.86,2.02,1.86,2.02,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,substitution,8,you,8,you've,False,2.02,2.24,2.02,2.24,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,9,got,9,got,False,2.24,2.3,2.24,2.3,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,10,to,10,to,False,2.3,2.42,2.3,2.42,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,11,set,11,set,False,2.42,2.6,2.42,2.6,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,12,up,12,up,False,2.6,2.78,2.6,2.78,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,13,those,13,those,False,2.78,2.98,2.78,2.98,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,14,numbers,14,numbers,False,2.98,3.26,2.98,3.26,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,15,ahead,15,ahead,False,3.26,3.5,3.26,3.5,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,16,of,16,of,False,3.5,3.66,3.5,3.66,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$8,match,17,time,17,time,False,3.66,4.12,3.66,4.12,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,substitution,1,You,1,It,False,0.3000000000000004,0.58,0.3000000000000004,0.58,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,2,can,2,can,False,0.58,0.72,0.58,0.72,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,3,make,3,make,False,0.72,0.88,0.72,0.88,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,4,a,4,a,False,0.88,1.0,0.88,1.0,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,5,conference,5,conference,False,1.0,1.28,1.0,1.28,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,6,call,6,call,False,1.28,1.52,1.28,1.52,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,7,but,7,but,False,1.64,1.64,1.64,1.64,nonpositive_duration,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,8,it,8,it,False,1.64,1.74,1.64,1.74,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,9,takes,9,takes,False,1.74,1.88,1.74,1.88,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,10,quite,10,quite,False,1.88,2.18,1.88,2.18,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,11,a,11,a,False,2.18,2.3,2.18,2.3,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,12,bit,12,bit,False,2.3,2.4,2.3,2.4,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,13,of,13,of,False,2.4,2.54,2.4,2.54,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,14,planning,14,planning,False,2.54,2.8,2.54,2.8,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,15,well,15,Well,False,2.9,2.94,2.9,2.94,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,16,not,16,not,False,2.98,3.06,2.98,3.06,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,17,a,17,a,False,3.06,3.16,3.06,3.16,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,18,lot,18,lot,False,3.16,3.3,3.16,3.3,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,19,of,19,of,False,3.3,3.42,3.3,3.42,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,20,planning,20,planning,False,3.42,3.7,3.42,3.7,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,21,it's,21,It's,False,3.84,3.96,3.84,3.96,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,22,pretty,22,pretty,False,3.96,4.12,3.96,4.12,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,23,easy,23,easy,False,4.12,4.4,4.12,4.4,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,24,to,24,to,False,4.4,4.62,4.4,4.62,,Whisper估计时间；原文词时间待MFA步骤
-RfYyzHpjk4$_$2,match,25,do,25,do,False,4.62,4.86,4.62,4.86,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,insertion_whisper,,,1,Okay,False,0.9000000000000004,1.4,0.9000000000000004,1.4,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,1,I,2,I,False,1.5,1.6,1.5,1.6,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,2,mentioned,3,mentioned,False,1.6,1.94,1.6,1.94,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,3,a,4,a,False,1.94,2.16,1.94,2.16,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,4,word,5,word,False,2.16,2.36,2.16,2.36,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,5,in,6,in,False,2.36,2.76,2.36,2.76,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,6,the,7,the,False,2.76,2.9,2.76,2.9,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,7,last,8,last,False,2.9,3.2,2.9,3.2,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,8,clip,9,clip,False,3.2,3.58,3.2,3.58,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,9,called,10,called,False,3.58,4.0,3.58,4.0,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,10,monotone,11,monotone,False,4.0,5.06,4.0,5.06,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,11,and,12,and,False,5.16,5.54,5.16,5.54,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,12,I,13,I,False,5.54,5.66,5.54,5.66,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,13,want,14,want,False,5.66,5.74,5.66,5.74,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,14,to,15,to,False,5.74,5.88,5.74,5.88,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,15,talk,16,talk,False,5.88,6.08,5.88,6.08,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,16,about,17,about,False,6.08,6.36,6.08,6.36,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,17,that,18,that,False,6.36,6.64,6.36,6.64,,Whisper估计时间；原文词时间待MFA步骤
-UUCSKoHeMA$_$0,match,18,briefly,19,briefly,False,6.64,7.12,6.64,7.12,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$0,deletion_official,1,going,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$0,deletion_official,2,to,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$0,deletion_official,3,get,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$0,deletion_official,4,married,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$0,deletion_official,5,or,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$0,substitution,6,are,1,Thanks,False,0.0,1.26,0.0,1.26,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$0,substitution,7,already,2,for,False,1.26,1.84,1.26,1.84,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$0,substitution,8,married,3,watching,False,1.84,2.54,1.84,2.54,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,1,most,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,2,people,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,3,think,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,4,it'll,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,5,sort,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,6,itself,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,7,out,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,8,we'll,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,9,discuss,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,10,it,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,11,later,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,12,it's,,,False,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,deletion_official,13,not,,,True,,,,,,原文词时间待MFA步骤
-ri04Z7vwnc$_$2,substitution,14,something,1,Hi,False,3.6400000000000006,4.4,3.6400000000000006,4.4,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$2,substitution,15,too,2,I'm,False,4.66,5.04,4.66,5.04,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$2,substitution,16,important,3,Ajanta,False,5.04,5.36,5.04,5.36,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,insertion_whisper,,,1,and,False,0.0,0.34,0.0,0.34,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,insertion_whisper,,,2,a,False,0.34,0.62,0.34,0.62,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,insertion_whisper,,,3,lot,False,0.62,0.72,0.62,0.72,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,insertion_whisper,,,4,of,False,0.72,0.86,0.72,0.86,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,insertion_whisper,,,5,people,False,0.86,1.06,0.86,1.06,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,insertion_whisper,,,6,who,False,1.06,1.2,1.06,1.2,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,substitution,1,So,7,are,False,1.2,1.3,1.2,1.3,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,substitution,2,I,8,working,False,1.3,1.68,1.3,1.68,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,substitution,3,think,9,you,False,2.36,2.38,2.36,2.38,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,substitution,4,it's,10,know,False,2.38,2.48,2.38,2.48,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,substitution,5,important,11,money,False,2.52,2.62,2.52,2.62,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,substitution,6,to,12,is,False,2.62,2.84,2.62,2.84,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,substitution,7,discuss,13,very,False,2.84,3.02,2.84,3.02,,Whisper估计时间；原文词时间待MFA步骤
-ri04Z7vwnc$_$5,substitution,8,finances,14,important,False,3.02,3.34,3.02,3.34,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,deletion_official,1,But,,,False,,,,,,原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,2,the,1,The,False,0.0,0.64,0.0,0.64,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,3,hardest,2,hardest,False,0.64,1.66,0.64,1.66,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,4,thing,3,thing,False,1.66,1.88,1.66,1.88,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,5,in,4,in,False,1.88,2.02,1.88,2.02,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,6,life,5,life,False,2.02,2.12,2.02,2.12,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,7,to,6,to,False,2.12,2.3,2.12,2.3,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,8,learn,7,learn,False,2.3,2.54,2.3,2.54,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,9,is,8,is,False,2.54,3.18,2.54,3.18,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,10,to,9,to,False,3.18,3.38,3.18,3.38,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,match,11,lose,10,lose,False,3.38,3.58,3.38,3.58,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,insertion_whisper,,,11,Winning,False,3.92,3.94,3.92,3.94,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,insertion_whisper,,,12,is,False,3.94,4.18,3.94,4.18,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$1,insertion_whisper,,,13,easy,False,4.18,4.32,4.18,4.32,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,1,they,1,They,False,0.0,0.16,0.0,0.16,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,2,have,2,have,False,0.16,0.28,0.16,0.28,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,3,doubt,3,doubt,False,0.28,0.5,0.28,0.5,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,4,they,4,they,False,0.82,0.82,0.82,0.82,nonpositive_duration,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,5,have,5,have,False,0.82,0.96,0.82,0.96,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,6,fear,6,fear,False,0.96,1.32,0.96,1.32,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,deletion_official,7,they,,,False,,,,,,原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,substitution,8,lose,7,they're,False,1.76,1.92,1.76,1.92,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,substitution,9,in,8,losing,False,1.92,2.12,1.92,2.12,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,10,a,9,a,False,2.12,2.34,2.12,2.34,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,11,Ferrari,10,Ferrari,False,2.34,2.62,2.34,2.62,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,12,race,11,race,False,2.62,3.06,2.62,3.06,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,13,or,12,or,False,3.06,3.22,3.06,3.22,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,deletion_official,14,they,,,False,,,,,,原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,substitution,15,lose,13,they're,False,3.22,3.4,3.22,3.4,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,substitution,16,in,14,losing,False,3.4,3.74,3.4,3.74,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,17,a,15,a,False,3.74,4.22,3.74,4.22,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,18,race,16,race,False,4.22,4.74,4.22,4.74,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,19,and,17,and,False,4.74,5.26,4.74,5.26,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,20,then,18,then,False,5.26,5.4,5.26,5.4,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,21,they,19,they,False,5.4,5.52,5.4,5.52,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,22,just,20,just,False,5.52,5.72,5.52,5.72,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,23,give,21,give,False,5.72,5.88,5.72,5.88,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$0,match,24,up,22,up,False,5.88,6.22,5.88,6.22,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,insertion_whisper,,,1,We,False,0.0,0.4,0.0,0.4,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,insertion_whisper,,,2,have,False,0.4,0.76,0.4,0.76,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,1,I,3,I,False,1.04,1.28,1.04,1.28,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,2,have,4,have,False,1.28,1.42,1.28,1.42,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,3,been,5,been,False,1.42,1.64,1.42,1.64,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,4,beat,6,beat,False,1.64,1.96,1.64,1.96,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,5,up,7,up,False,1.96,2.38,1.96,2.38,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,6,and,8,and,False,2.38,2.7,2.38,2.7,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,7,put,9,put,False,2.7,2.98,2.7,2.98,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,8,down,10,down,False,2.98,3.48,2.98,3.48,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,9,and,11,and,False,3.48,4.06,3.48,4.06,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,10,everything,12,everything,False,4.06,5.1,4.06,5.1,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,11,that,13,that,False,5.1,5.38,5.1,5.38,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,12,can,14,can,False,5.38,5.54,5.38,5.54,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,13,go,15,go,False,5.54,5.78,5.54,5.78,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,14,wrong,16,wrong,False,5.78,6.24,5.78,6.24,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,15,has,17,has,False,6.24,6.8,6.24,6.8,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,16,gone,18,gone,False,6.8,7.06,6.8,7.06,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,17,wrong,19,wrong,False,7.06,7.34,7.06,7.34,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,18,for,20,for,False,7.34,7.62,7.34,7.62,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,match,19,me,21,me,False,7.62,7.88,7.62,7.88,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$5,insertion_whisper,,,22,but,False,7.9,8.2,7.9,8.2,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,insertion_whisper,,,1,keep,False,0.0,0.14,0.0,0.14,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,insertion_whisper,,,2,going,False,0.14,0.42,0.14,0.42,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,match,1,I,3,I,False,0.42,0.7,0.42,0.7,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,match,2,have,4,have,False,0.7,0.84,0.7,0.84,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,match,3,lost,5,lost,False,0.84,1.14,0.84,1.14,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,substitution,4,at,6,that,False,1.14,1.4,1.14,1.4,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,match,5,everything,7,everything,False,1.4,1.88,1.4,1.88,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,match,6,you,8,you,False,1.88,2.24,1.88,2.24,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,match,7,can,9,can,False,2.24,2.4,2.24,2.4,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,match,8,imagine,10,imagine,False,2.4,2.8,2.4,2.8,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,match,9,seriously,11,seriously,False,2.8,3.2,2.8,3.2,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,insertion_whisper,,,12,we,False,3.2,3.68,3.2,3.68,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$4,insertion_whisper,,,13,have,False,3.68,3.98,3.68,3.98,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$7,match,1,I,1,I,False,0.0,0.6,0.0,0.6,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$7,match,2,used,2,used,False,0.6,0.74,0.6,0.74,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$7,match,3,to,3,to,False,0.74,0.88,0.74,0.88,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$7,match,4,work,4,work,False,0.88,0.98,0.88,0.98,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$7,match,5,for,5,for,False,0.98,1.16,0.98,1.16,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$7,match,6,Warren,6,Warren,False,1.16,1.36,1.16,1.36,,Whisper估计时间；原文词时间待MFA步骤
-s9qJ7ATP7w$_$7,match,7,Avis,7,Avis,False,1.36,1.64,1.36,1.64,,Whisper估计时间；原文词时间待MFA步骤
